modality,target_type,split,feature_selection,cross_validation,sampling,model,num_features,auc,f1,accuracy,precision,sensitivity,specificity,true_positive,false_positive,true_negative,false_negative
emu_audio_closed_cleaned_gender,q9,1,pca,loo,regular_oversampling,NB,1,0.6238095238095237,0.45161290322580644,0.6964285714285714,0.7,0.3333333333333333,0.9142857142857143,7,3,32,14
emu_audio_closed_cleaned_gender,q9,1,pca,loo,regular_oversampling,LR,1,0.5714285714285714,0.5,0.5714285714285714,0.4444444444444444,0.5714285714285714,0.5714285714285714,12,15,20,9
emu_audio_closed_cleaned_gender,q9,1,pca,loo,regular_oversampling,SVC1,1,0.5380952380952381,0.37837837837837834,0.5892857142857143,0.4375,0.3333333333333333,0.7428571428571429,7,9,26,14
emu_audio_closed_cleaned_gender,q9,1,pca,loo,regular_oversampling,SVC2,1,0.5857142857142857,0.4615384615384615,0.625,0.5,0.42857142857142855,0.7428571428571429,9,9,26,12
emu_audio_closed_cleaned_gender,q9,1,pca,loo,regular_oversampling,XG,1,0.5571428571428572,0.4390243902439024,0.5892857142857143,0.45,0.42857142857142855,0.6857142857142857,9,11,24,12
emu_audio_closed_cleaned_gender,q9,1,pca,loo,regular_oversampling,kNN3,1,0.45238095238095233,0.3255813953488372,0.48214285714285715,0.3181818181818182,0.3333333333333333,0.5714285714285714,7,15,20,14
emu_audio_closed_cleaned_gender,q9,1,pca,loo,regular_oversampling,RF,1,0.5333333333333333,0.4,0.5714285714285714,0.42105263157894735,0.38095238095238093,0.6857142857142857,8,11,24,13
emu_audio_closed_cleaned_gender,q9,1,pca,loo,regular_oversampling,NB,2,0.6428571428571429,0.5142857142857143,0.6964285714285714,0.6428571428571429,0.42857142857142855,0.8571428571428571,9,5,30,12
emu_audio_closed_cleaned_gender,q9,1,pca,loo,regular_oversampling,LR,2,0.5095238095238096,0.42553191489361697,0.5178571428571429,0.38461538461538464,0.47619047619047616,0.5428571428571428,10,16,19,11
emu_audio_closed_cleaned_gender,q9,1,pca,loo,regular_oversampling,SVC1,2,0.519047619047619,0.3902439024390244,0.5535714285714286,0.4,0.38095238095238093,0.6571428571428571,8,12,23,13
emu_audio_closed_cleaned_gender,q9,1,pca,loo,regular_oversampling,SVC2,2,0.4476190476190476,0.34782608695652173,0.4642857142857143,0.32,0.38095238095238093,0.5142857142857142,8,17,18,13
emu_audio_closed_cleaned_gender,q9,1,pca,loo,regular_oversampling,XG,2,0.5619047619047619,0.42105263157894735,0.6071428571428571,0.47058823529411764,0.38095238095238093,0.7428571428571429,8,9,26,13
emu_audio_closed_cleaned_gender,q9,1,pca,loo,regular_oversampling,kNN3,2,0.5761904761904763,0.4324324324324324,0.625,0.5,0.38095238095238093,0.7714285714285715,8,8,27,13
