,0,1,2,3,4,5,6,7,8,9
pcm_loudness_sma_maxPos,-0.0030549223645804998,-0.00018882016340126306,-0.019748296114674657,0.03988744200229728,0.02691027394334829,0.0238445746059087,-0.04226426451937379,-0.007357135777984367,0.026894082833257987,-0.03231221195068848
pcm_loudness_sma_minPos,-0.005147965624561922,0.010460823672207863,0.005271325218746334,0.004081582618953638,0.009960204576966898,-0.03269271634339584,0.012623020082680242,0.01594598337357272,-0.0009609875321806341,0.013403827834457482
pcm_loudness_sma_amean,-0.02524673067580108,-0.005227556478818049,-0.019563247180514925,0.01666051385130238,-0.035456896112371857,-0.013506298572108607,-0.04612266475225699,-0.09841420895380812,0.03398314769502739,-0.025040441732128604
pcm_loudness_sma_linregc1,-0.004337556543764264,-0.008664020093060264,0.017172564124789163,0.04802061102101322,-0.006958692641359884,0.026270331192572674,-0.009678266618181828,-0.0021563784421390346,-0.010506020538828133,0.002912119976400294
pcm_loudness_sma_linregc2,-0.014867917119679839,0.005751537021804425,-0.020735007453127275,-0.018479248325940972,-0.029072633303367214,-0.030808904290770142,0.0007552079881037993,-0.07112595614807025,-0.0037311251464876606,-0.012477457059678612
pcm_loudness_sma_linregerrA,-0.03010424485109117,-0.014886930425613766,-0.005659845839819955,-0.0022615103294594888,-0.009492858569061107,-0.032422766749323206,-0.03246724980754454,-0.07449529806040782,0.012722432811836177,-0.004226409807537425
pcm_loudness_sma_linregerrQ,-0.017625982972488373,-0.01394924149554968,-0.00357893534586886,-0.0031108236132256547,-0.005455641009787257,-0.023705739494537102,-0.03558546771531453,-0.0670956899785234,0.016733724861740008,-0.001358255122510273
pcm_loudness_sma_stddev,-0.027609671684931926,-0.018360811298266777,-0.0051736325055712585,0.01304979753914064,-0.0017017453264543613,-0.02091725108518172,-0.03317744568114145,-0.07056466583626937,0.019826878827001678,-0.0069444334948057474
pcm_loudness_sma_skewness,-0.0028330654455129478,0.0017717192165934014,-0.015147820526877251,0.004949644275562061,0.05211646588051966,0.006748386352689484,0.019608683938019265,-0.0026926624825547307,0.0007196398322537396,-0.008917784304031454
pcm_loudness_sma_kurtosis,0.003413036568965434,0.0050114267461347645,-0.015160116095148442,0.005333024453394862,0.03975361792486469,0.012680768937541843,0.0067685847407984645,0.009715093891629004,0.006113170312021559,-0.0078119823063462135
pcm_loudness_sma_quartile1,0.0036182423495413766,0.017932521489088183,-0.05417849577616951,0.021349356447144356,-0.05006495514449826,0.0070366629890575875,-0.022746207733043904,-0.09820205354468711,0.042116761552661135,-0.05704237461664464
pcm_loudness_sma_quartile2,-0.020034014332235756,0.008430675771665452,-0.018822637318813333,0.00887112448872374,-0.06429327990485242,0.0011148045837635547,-0.0537597064182861,-0.09100946856554325,0.0465538705500205,-0.02565357842024386
pcm_loudness_sma_quartile3,-0.03066276153393156,-0.011226780833661965,-0.010433951989840819,0.014164232737239706,-0.033638343635418386,-0.019406489954167765,-0.05178559363734263,-0.09175907906579227,0.028187769309247327,-0.01637059774955393
pcm_loudness_sma_iqr1-2,-0.02973836123147092,-0.00130668873221445,0.012848072486310725,-0.0030392194011610394,-0.051797874700038875,-0.003435812150352693,-0.05690711097111379,-0.0539104931580815,0.033400659013406886,0.005566626983352554
pcm_loudness_sma_iqr2-3,-0.028184031529088785,-0.023020684529451364,6.785106592356095e-05,0.013476207873945528,0.003082710218686456,-0.028906412757221896,-0.031011319372379484,-0.05896983315807117,0.00307085410825937,-0.0033591581694394673
pcm_loudness_sma_iqr1-3,-0.03563889143185362,-0.01856511216350595,0.005994936364424558,0.009131345219704908,-0.021587960639950953,-0.02401293593257164,-0.050432202026555004,-0.0707769622898426,0.017813660640827914,-0.00011715400783333218
pcm_loudness_sma_percentile1.0,0.01117187731085856,0.05604786180224998,-0.0224613209451046,0.014881891580194026,-0.01454166034086306,0.009330678822574401,0.00964228361873651,-0.05628181788805059,-0.005284049529905333,-0.04422378531522238
pcm_loudness_sma_percentile99.0,-0.024324202861334115,-0.015365245240744438,-0.01348755193490038,0.011766722998470466,0.0016715942908654827,-0.01896501181479312,-0.03017712913699058,-0.07651923349610731,0.024758150469477064,-0.017341551158884087
pcm_loudness_sma_pctlrange0-1,-0.02484848113019655,-0.01792310222603001,-0.012441285645622305,0.011117050271427719,0.002348213411572272,-0.019417404140672192,-0.030663147936974056,-0.07398658725160528,0.025081126464208646,-0.015322404686781076
pcm_loudness_sma_upleveltime75,-0.015189252669048602,-0.0009060632173740306,0.009112696033021879,0.04736190587586257,-0.04788214489874458,-0.00996746410218271,0.002838432585588021,0.006972345870626468,-0.011201293273879353,0.04106664518683159
pcm_loudness_sma_upleveltime90,-0.009396381402582204,-0.006544550076742591,0.010433869785682084,0.04505091190829397,-0.040082853313179595,0.01720336963895074,-0.001714308308196439,0.00890828813489875,-0.019601286235865444,0.030617280441512653
pcm_fftMag_mfcc_sma[0]_maxPos,0.02632847442776743,0.0053665129487834905,0.032750891197678156,0.034918033842537125,0.009401102857087793,0.007302116401767104,-0.03876066571396669,0.019046959751619137,0.04877418173841018,-0.025526546508895784
pcm_fftMag_mfcc_sma[0]_minPos,-0.0033199897869650658,0.0026938219826617847,0.007595090745216775,-0.009252465753605303,-0.0024516218439041325,0.010669135441243847,-0.010846821780289869,0.006353539112347665,0.009644315033636075,0.008754004993714048
pcm_fftMag_mfcc_sma[0]_amean,-0.022620784767246247,0.004666705462673747,-0.03769100082633071,0.019630129437296414,-0.009901398580160696,0.0006020816432151052,-0.024522977653961574,-0.048054793312784894,-0.0014144420604310336,-0.03842828385524286
