,0,1
pcm_fftMag_mfcc_sma[2]_skewness,-0.00979386738170717,0.006959919750797688
pcm_fftMag_mfcc_sma[2]_kurtosis,-0.03098801339887691,0.014793175210793317
pcm_fftMag_mfcc_sma[2]_quartile1,-0.019913018133766242,0.016081679809908756
pcm_fftMag_mfcc_sma[2]_quartile2,-0.0012621888169884285,0.010529919584033034
pcm_fftMag_mfcc_sma[2]_quartile3,0.009381737931737747,0.009594765420294053
pcm_fftMag_mfcc_sma[2]_iqr1-2,0.044714602346659714,-0.0063960517994364795
pcm_fftMag_mfcc_sma[2]_iqr2-3,0.038399429372412544,-0.0016045383335833243
pcm_fftMag_mfcc_sma[2]_iqr1-3,0.04550462065118586,-0.004498380627959231
pcm_fftMag_mfcc_sma[2]_percentile1.0,-0.03223107739217368,0.01727601727161333
pcm_fftMag_mfcc_sma[2]_percentile99.0,0.026024723322630346,0.0028764920683908655
pcm_fftMag_mfcc_sma[2]_pctlrange0-1,0.044097867548125044,-0.01225194647785576
pcm_fftMag_mfcc_sma[2]_upleveltime75,0.009169889449363373,0.007255791625962856
pcm_fftMag_mfcc_sma[2]_upleveltime90,0.004751773388177113,0.006781252361322901
pcm_fftMag_mfcc_sma[3]_maxPos,0.007066235572358955,-0.002188455330115019
pcm_fftMag_mfcc_sma[3]_minPos,0.008701638586521664,-0.0327266191903158
pcm_fftMag_mfcc_sma[3]_amean,0.0010763968363869227,0.008963763764145897
pcm_fftMag_mfcc_sma[3]_linregc1,-0.0024911997803228197,0.027221370130935174
pcm_fftMag_mfcc_sma[3]_linregc2,0.002729701841794923,-0.006153450375484959
pcm_fftMag_mfcc_sma[3]_linregerrA,0.0476243639476541,-0.00942186419970836
pcm_fftMag_mfcc_sma[3]_linregerrQ,0.04675999531521039,-0.010031458277020877
pcm_fftMag_mfcc_sma[3]_stddev,0.04938899874562503,-0.013903601483031961
pcm_fftMag_mfcc_sma[3]_skewness,-0.012144156184396617,0.0037680855315987646
pcm_fftMag_mfcc_sma[3]_kurtosis,-0.019773442326302904,0.002029121861225199
pcm_fftMag_mfcc_sma[3]_quartile1,-0.009203318733195277,0.010996032130094134
pcm_fftMag_mfcc_sma[3]_quartile2,0.0032955548475681385,0.008664634929683843
pcm_fftMag_mfcc_sma[3]_quartile3,0.012195993728373277,0.0038920119693185494
pcm_fftMag_mfcc_sma[3]_iqr1-2,0.03805529908830264,-0.007102263812471339
pcm_fftMag_mfcc_sma[3]_iqr2-3,0.032564656974334645,-0.012697629488858714
pcm_fftMag_mfcc_sma[3]_iqr1-3,0.04615811807189658,-0.012803425464462602
pcm_fftMag_mfcc_sma[3]_percentile1.0,-0.03450993401462361,0.014135701336871864
pcm_fftMag_mfcc_sma[3]_percentile99.0,0.02647095137773451,0.007269080698413198
pcm_fftMag_mfcc_sma[3]_pctlrange0-1,0.04207515590435932,-0.005754531502933616
pcm_fftMag_mfcc_sma[3]_upleveltime75,0.007848424332423732,-0.017656488422248078
pcm_fftMag_mfcc_sma[3]_upleveltime90,0.004791497706497998,-0.018377690950130955
pcm_fftMag_mfcc_sma[4]_maxPos,0.0023187009631580793,0.02262606417351516
pcm_fftMag_mfcc_sma[4]_minPos,-0.007982185873777246,-0.005277186276000298
pcm_fftMag_mfcc_sma[4]_amean,-0.002222396916592963,0.00630649291694439
pcm_fftMag_mfcc_sma[4]_linregc1,0.0020989837562448675,0.01748459747197326
pcm_fftMag_mfcc_sma[4]_linregc2,-0.004094032812240541,-0.0033998287467435213
pcm_fftMag_mfcc_sma[4]_linregerrA,0.05543960831519454,-0.007806148428461253
pcm_fftMag_mfcc_sma[4]_linregerrQ,0.05750269239708697,-0.004213926360551274
pcm_fftMag_mfcc_sma[4]_stddev,0.05567830991498925,-0.007344700804202587
pcm_fftMag_mfcc_sma[4]_skewness,0.0013792760647367225,0.0005458141819204396
pcm_fftMag_mfcc_sma[4]_kurtosis,-0.020463883770766376,0.0107152021718718
pcm_fftMag_mfcc_sma[4]_quartile1,-0.015691681276396634,0.006696489362863581
pcm_fftMag_mfcc_sma[4]_quartile2,0.0014788342699759564,0.004403720985527858
pcm_fftMag_mfcc_sma[4]_quartile3,0.015477661117964338,0.0025032271844153274
pcm_fftMag_mfcc_sma[4]_iqr1-2,0.04411720391900445,-0.008188557456149192
pcm_fftMag_mfcc_sma[4]_iqr2-3,0.0408203488727981,-0.00444600213214339
pcm_fftMag_mfcc_sma[4]_iqr1-3,0.05091898221107,-0.00779857908492433
pcm_fftMag_mfcc_sma[4]_percentile1.0,-0.02600805743099735,0.005183529642859373
pcm_fftMag_mfcc_sma[4]_percentile99.0,0.03537720285318819,0.0084637510933174
pcm_fftMag_mfcc_sma[4]_pctlrange0-1,0.05145763951665767,0.0009431576187839914
pcm_fftMag_mfcc_sma[4]_upleveltime75,-0.0052883480348457365,-0.010593868122774722
pcm_fftMag_mfcc_sma[4]_upleveltime90,-0.003130209234015195,-0.010697345141739431
pcm_fftMag_mfcc_sma[5]_maxPos,0.011811946658156412,0.007326451268659279
pcm_fftMag_mfcc_sma[5]_minPos,-0.003041753464491484,0.010917014343037778
pcm_fftMag_mfcc_sma[5]_amean,-0.006909650806903425,-0.004785609047012147
pcm_fftMag_mfcc_sma[5]_linregc1,-0.003925900063070916,0.002499144569060802
pcm_fftMag_mfcc_sma[5]_linregc2,-0.005864901909593829,-0.005795736053628877
pcm_fftMag_mfcc_sma[5]_linregerrA,0.05507916664230603,-0.005999799723260984
pcm_fftMag_mfcc_sma[5]_linregerrQ,0.05338262855982936,-0.004333443435663542
pcm_fftMag_mfcc_sma[5]_stddev,0.05526974937443629,-0.005856616292559516
pcm_fftMag_mfcc_sma[5]_skewness,0.010193720821951536,0.002839907491634344
pcm_fftMag_mfcc_sma[5]_kurtosis,-0.020447178900165085,-0.004782478595554001
pcm_fftMag_mfcc_sma[5]_quartile1,-0.015517655731819773,-0.0029748799486322484
pcm_fftMag_mfcc_sma[5]_quartile2,-0.007319916412421004,-0.0041831794375784105
pcm_fftMag_mfcc_sma[5]_quartile3,0.003167975120115438,-0.006291162858158515
pcm_fftMag_mfcc_sma[5]_iqr1-2,0.04508576297729768,-0.003912351272256299
pcm_fftMag_mfcc_sma[5]_iqr2-3,0.053101741135696316,-0.00802410400813996
pcm_fftMag_mfcc_sma[5]_iqr1-3,0.052153377955247764,-0.006108792071144849
pcm_fftMag_mfcc_sma[5]_percentile1.0,-0.027791053529639686,0.0003866096181403276
pcm_fftMag_mfcc_sma[5]_percentile99.0,0.023642640344713823,-0.008826703674357908
pcm_fftMag_mfcc_sma[5]_pctlrange0-1,0.045757929246877334,-0.007329716357388609
pcm_fftMag_mfcc_sma[5]_upleveltime75,-0.005223676381433812,-0.013100533952885863
pcm_fftMag_mfcc_sma[5]_upleveltime90,0.005067948731741091,-0.02675713369408575
pcm_fftMag_mfcc_sma[6]_maxPos,0.00979945513626838,0.017651043660851556
pcm_fftMag_mfcc_sma[6]_minPos,0.02063743064948004,0.00029428924933610514
pcm_fftMag_mfcc_sma[6]_amean,-0.0043673834134434885,0.023523939480417186
pcm_fftMag_mfcc_sma[6]_linregc1,0.003924672039916329,0.018281998343751417
pcm_fftMag_mfcc_sma[6]_linregc2,-0.006191189435591268,0.015714405701729457
pcm_fftMag_mfcc_sma[6]_linregerrA,0.04675250966388912,0.007176803653710078
pcm_fftMag_mfcc_sma[6]_linregerrQ,0.04519444555115698,0.009666182204680338
pcm_fftMag_mfcc_sma[6]_stddev,0.04766029603320343,0.008259869210057212
pcm_fftMag_mfcc_sma[6]_skewness,0.0026404385511618186,-0.01833807549130282
pcm_fftMag_mfcc_sma[6]_kurtosis,-0.02023016151103228,0.01331301102580028
pcm_fftMag_mfcc_sma[6]_quartile1,-0.014031195634871457,0.020482623433559822
pcm_fftMag_mfcc_sma[6]_quartile2,-0.0035209955843681076,0.023687003695991953
pcm_fftMag_mfcc_sma[6]_quartile3,0.0070758934798746086,0.02428750091319193
pcm_fftMag_mfcc_sma[6]_iqr1-2,0.04256324934576167,0.0034733491452335528
pcm_fftMag_mfcc_sma[6]_iqr2-3,0.045498891012735576,0.0027640741336137312
pcm_fftMag_mfcc_sma[6]_iqr1-3,0.04381900740866703,0.002874259120621723
pcm_fftMag_mfcc_sma[6]_percentile1.0,-0.03231921696556991,0.0073543758203647395
pcm_fftMag_mfcc_sma[6]_percentile99.0,0.025984322967760886,0.01891963075840759
pcm_fftMag_mfcc_sma[6]_pctlrange0-1,0.0479091223320117,0.008783551384508691
pcm_fftMag_mfcc_sma[6]_upleveltime75,-0.005784062234532742,0.020376334342533543
pcm_fftMag_mfcc_sma[6]_upleveltime90,-0.009161997505422124,0.012352383691205192
pcm_fftMag_mfcc_sma[7]_maxPos,-0.0035741725827232503,-0.0045900529805610706
pcm_fftMag_mfcc_sma[7]_minPos,0.0023397381040816618,-0.015909632428719657
pcm_fftMag_mfcc_sma[7]_amean,0.0151814478690659,0.0009922065211760097
pcm_fftMag_mfcc_sma[7]_linregc1,0.004058583062859283,0.00998032039575166
pcm_fftMag_mfcc_sma[7]_linregc2,0.01229937290171261,-0.0015593548907304195
pcm_fftMag_mfcc_sma[7]_linregerrA,0.045906526613266094,-0.0078703180793282
pcm_fftMag_mfcc_sma[7]_linregerrQ,0.04170361247490831,-0.005425555960334076
pcm_fftMag_mfcc_sma[7]_stddev,0.04048235589300269,-0.008618142498008007
pcm_fftMag_mfcc_sma[7]_skewness,-0.006062560344193,-0.0227298015270418
pcm_fftMag_mfcc_sma[7]_kurtosis,-0.017176954754321357,-0.006978699283600198
pcm_fftMag_mfcc_sma[7]_quartile1,0.00834871698470342,0.0036675767717544378
pcm_fftMag_mfcc_sma[7]_quartile2,0.015103495368923648,0.003928963113012438
pcm_fftMag_mfcc_sma[7]_quartile3,0.02118130168480951,0.0011544369820742717
pcm_fftMag_mfcc_sma[7]_iqr1-2,0.03615024675649214,0.0029507060808993475
pcm_fftMag_mfcc_sma[7]_iqr2-3,0.0417608837789907,-0.012535503052255766
pcm_fftMag_mfcc_sma[7]_iqr1-3,0.048618582782959816,-0.005895653359224825
pcm_fftMag_mfcc_sma[7]_percentile1.0,-0.012365593492455315,-0.003959084517499282
pcm_fftMag_mfcc_sma[7]_percentile99.0,0.024001814214912005,-0.01021620706885283
pcm_fftMag_mfcc_sma[7]_pctlrange0-1,0.03542623777100153,-0.009776202771644227
pcm_fftMag_mfcc_sma[7]_upleveltime75,-0.0030190746734438377,0.0139252572358224
pcm_fftMag_mfcc_sma[7]_upleveltime90,-0.004084279544540473,0.0032941013602815175
pcm_fftMag_mfcc_sma[8]_maxPos,0.015598356843189158,-0.018451200419649674
pcm_fftMag_mfcc_sma[8]_minPos,0.009691383302089041,-0.03359382119675422
pcm_fftMag_mfcc_sma[8]_amean,-0.01200194439005199,0.02180758035071105
pcm_fftMag_mfcc_sma[8]_linregc1,-0.0022471545780768463,0.00244035469599917
pcm_fftMag_mfcc_sma[8]_linregc2,-0.014809862203983148,0.023930752184225464
pcm_fftMag_mfcc_sma[8]_linregerrA,0.039424410068939306,0.014553639208214238
pcm_fftMag_mfcc_sma[8]_linregerrQ,0.03481930011604775,0.021228214962445428
pcm_fftMag_mfcc_sma[8]_stddev,0.037696459506366804,0.023218232923048546
pcm_fftMag_mfcc_sma[8]_skewness,0.0066433120759137486,-0.022390922740610532
pcm_fftMag_mfcc_sma[8]_kurtosis,-0.01040454161413934,0.01738396700513328
pcm_fftMag_mfcc_sma[8]_quartile1,-0.01746195148449467,0.018562576555456733
pcm_fftMag_mfcc_sma[8]_quartile2,-0.011734472995803545,0.022664201329265266
pcm_fftMag_mfcc_sma[8]_quartile3,-0.004016408495771423,0.02469739426318496
pcm_fftMag_mfcc_sma[8]_iqr1-2,0.036209159445160816,0.006888172541906139
pcm_fftMag_mfcc_sma[8]_iqr2-3,0.04027406395749185,0.005991203534332635
pcm_fftMag_mfcc_sma[8]_iqr1-3,0.04009561701373476,0.0067965339324615745
pcm_fftMag_mfcc_sma[8]_percentile1.0,-0.02456107980296378,-0.017264109634115735
pcm_fftMag_mfcc_sma[8]_percentile99.0,0.014796828155826782,0.024548616468904154
pcm_fftMag_mfcc_sma[8]_pctlrange0-1,0.026657388823112967,0.02753642492623967
pcm_fftMag_mfcc_sma[8]_upleveltime75,-0.007843971181444474,0.01909820845348979
pcm_fftMag_mfcc_sma[8]_upleveltime90,-0.0043620932258815566,0.015910763974658047
pcm_fftMag_mfcc_sma[9]_maxPos,-0.0037832490276136737,-0.0018853814641252525
pcm_fftMag_mfcc_sma[9]_minPos,0.004610323764328103,0.012036496725151764
pcm_fftMag_mfcc_sma[9]_amean,0.001127217163459026,0.0012263963172511863
pcm_fftMag_mfcc_sma[9]_linregc1,0.0021846548908885134,0.0073776547274346385
pcm_fftMag_mfcc_sma[9]_linregc2,-0.00047314748989941714,-0.001868250517261589
pcm_fftMag_mfcc_sma[9]_linregerrA,0.041731442046190656,0.006753959925518345
pcm_fftMag_mfcc_sma[9]_linregerrQ,0.03882704906669637,0.009119593376215889
pcm_fftMag_mfcc_sma[9]_stddev,0.04193504915237587,0.0065320658216711305
pcm_fftMag_mfcc_sma[9]_skewness,0.0018470321596072584,-0.0003348640137436958
pcm_fftMag_mfcc_sma[9]_kurtosis,-0.01110807752040377,-0.002969401182026684
pcm_fftMag_mfcc_sma[9]_quartile1,-0.009637477366413084,-0.000916985958562579
pcm_fftMag_mfcc_sma[9]_quartile2,0.0011070747961800479,0.001730818777519937
pcm_fftMag_mfcc_sma[9]_quartile3,0.010939704714198056,0.003139841607224494
pcm_fftMag_mfcc_sma[9]_iqr1-2,0.02993409779048899,0.007118311476366479
pcm_fftMag_mfcc_sma[9]_iqr2-3,0.04152804075135346,0.0066728545940106685
pcm_fftMag_mfcc_sma[9]_iqr1-3,0.04150087068121118,0.008218141396210632
pcm_fftMag_mfcc_sma[9]_percentile1.0,-0.01910198425909847,-0.003741792374689733
pcm_fftMag_mfcc_sma[9]_percentile99.0,0.024077203195878034,0.00174762833663315
pcm_fftMag_mfcc_sma[9]_pctlrange0-1,0.03736369374802564,0.004927060773592042
pcm_fftMag_mfcc_sma[9]_upleveltime75,-0.00038031030057400364,-0.0017964668650347997
pcm_fftMag_mfcc_sma[9]_upleveltime90,0.004192088954075233,-0.020971488476199042
pcm_fftMag_mfcc_sma[10]_maxPos,0.0021733916933920528,0.009317693238300373
pcm_fftMag_mfcc_sma[10]_minPos,0.004636008124988227,-0.02872064230265834
pcm_fftMag_mfcc_sma[10]_amean,-0.007530233671882946,-0.0016149985194190623
pcm_fftMag_mfcc_sma[10]_linregc1,0.002384513212417396,0.024389762758186505
pcm_fftMag_mfcc_sma[10]_linregc2,-0.007783630701085102,-0.01329350140938744
pcm_fftMag_mfcc_sma[10]_linregerrA,0.03031335037265622,0.006390169793506278
pcm_fftMag_mfcc_sma[10]_linregerrQ,0.02812634621839382,0.008548435604277881
pcm_fftMag_mfcc_sma[10]_stddev,0.03204377814941579,0.010138843309400505
pcm_fftMag_mfcc_sma[10]_skewness,0.0058877933466445695,-0.005900711826101637
pcm_fftMag_mfcc_sma[10]_kurtosis,-0.012717418689729495,0.01297926199820416
pcm_fftMag_mfcc_sma[10]_quartile1,-0.013362529459564575,-0.002073312551319052
pcm_fftMag_mfcc_sma[10]_quartile2,-0.0078057035349963335,-0.0024024099621496437
pcm_fftMag_mfcc_sma[10]_quartile3,0.0006931566946036369,-0.0007915503108639661
pcm_fftMag_mfcc_sma[10]_iqr1-2,0.029086890119593197,0.00042488308832727033
pcm_fftMag_mfcc_sma[10]_iqr2-3,0.025698852010256925,0.0049727710112779855
pcm_fftMag_mfcc_sma[10]_iqr1-3,0.027224813181670762,0.0028264583625674422
pcm_fftMag_mfcc_sma[10]_percentile1.0,-0.020963926161954232,-0.013219478405627162
pcm_fftMag_mfcc_sma[10]_percentile99.0,0.018080381911593925,0.008463274184537494
pcm_fftMag_mfcc_sma[10]_pctlrange0-1,0.037072660577126555,0.021212727539152047
pcm_fftMag_mfcc_sma[10]_upleveltime75,-0.0022503316708329204,-0.007245916709322175
pcm_fftMag_mfcc_sma[10]_upleveltime90,0.0005203532524857089,-0.007110927092816512
pcm_fftMag_mfcc_sma[11]_maxPos,0.011290826702710482,0.031330424130814404
pcm_fftMag_mfcc_sma[11]_minPos,0.011049338492342419,-0.011687409649416643
pcm_fftMag_mfcc_sma[11]_amean,-0.0066766342521229274,-0.012974436493431848
pcm_fftMag_mfcc_sma[11]_linregc1,-0.0013182359836810859,0.036835460688371846
pcm_fftMag_mfcc_sma[11]_linregc2,-0.003889727019184872,-0.029097078181849367
pcm_fftMag_mfcc_sma[11]_linregerrA,0.04452089217419681,0.014347034839001948
pcm_fftMag_mfcc_sma[11]_linregerrQ,0.043997133545793224,0.01571122641700564
pcm_fftMag_mfcc_sma[11]_stddev,0.04364057712641595,0.0146207073070619
pcm_fftMag_mfcc_sma[11]_skewness,0.014259777834316173,0.0012743483640501021
pcm_fftMag_mfcc_sma[11]_kurtosis,-0.005354563607821537,-0.0012423888252357798
pcm_fftMag_mfcc_sma[11]_quartile1,-0.015508601795940595,-0.01345197084474444
pcm_fftMag_mfcc_sma[11]_quartile2,-0.007832216443295124,-0.013807862603075479
pcm_fftMag_mfcc_sma[11]_quartile3,0.0029839379411734325,-0.009692833437989162
pcm_fftMag_mfcc_sma[11]_iqr1-2,0.032195604976417304,0.005656967130286802
pcm_fftMag_mfcc_sma[11]_iqr2-3,0.04038361919459794,0.013230627917265628
pcm_fftMag_mfcc_sma[11]_iqr1-3,0.037613859269511725,0.009489844452470317
pcm_fftMag_mfcc_sma[11]_percentile1.0,-0.024376381201463834,-0.01655957196227519
pcm_fftMag_mfcc_sma[11]_percentile99.0,0.02450019133703304,-0.0010928988008831874
pcm_fftMag_mfcc_sma[11]_pctlrange0-1,0.040689944719634996,0.013468463526017955
pcm_fftMag_mfcc_sma[11]_upleveltime75,-0.007364687798276393,-0.0018623302613949384
pcm_fftMag_mfcc_sma[11]_upleveltime90,3.942771826087179e-05,-0.013566061842402123
pcm_fftMag_mfcc_sma[12]_maxPos,-0.005571413287213232,0.017240284358421162
pcm_fftMag_mfcc_sma[12]_minPos,-0.017262858980190216,-0.02131179672900691
pcm_fftMag_mfcc_sma[12]_amean,-0.009431395058631815,0.0009104355068898504
pcm_fftMag_mfcc_sma[12]_linregc1,0.011906552486846795,0.03582393909015665
pcm_fftMag_mfcc_sma[12]_linregc2,-0.013927572988636783,-0.01778569918240594
pcm_fftMag_mfcc_sma[12]_linregerrA,0.0388723591071021,0.013976618108614544
pcm_fftMag_mfcc_sma[12]_linregerrQ,0.03353723297952566,0.0137600901865788
pcm_fftMag_mfcc_sma[12]_stddev,0.035604245798815846,0.01196865837981287
pcm_fftMag_mfcc_sma[12]_skewness,0.00373248072575498,0.011216061338521046
pcm_fftMag_mfcc_sma[12]_kurtosis,-0.014787268508513805,0.015201060084387229
pcm_fftMag_mfcc_sma[12]_quartile1,-0.021381101380328307,-0.003189304268854199
pcm_fftMag_mfcc_sma[12]_quartile2,-0.008827409425978818,-0.0025278453194763815
pcm_fftMag_mfcc_sma[12]_quartile3,0.003780062517219297,0.0021833605324354456
pcm_fftMag_mfcc_sma[12]_iqr1-2,0.03190958107046207,0.002213967428183443
pcm_fftMag_mfcc_sma[12]_iqr2-3,0.03803075914360832,0.014294227754658488
pcm_fftMag_mfcc_sma[12]_iqr1-3,0.03690099442895673,0.008052892596360764
pcm_fftMag_mfcc_sma[12]_percentile1.0,-0.03082901203815862,-0.006114454677942715
pcm_fftMag_mfcc_sma[12]_percentile99.0,0.020397002386413014,0.013007293160713303
pcm_fftMag_mfcc_sma[12]_pctlrange0-1,0.03197156059598031,0.012192367373891448
pcm_fftMag_mfcc_sma[12]_upleveltime75,-0.014663890836842034,0.004702513922200922
pcm_fftMag_mfcc_sma[12]_upleveltime90,-0.012942033472531736,0.0059998195848885326
pcm_fftMag_mfcc_sma[13]_maxPos,-0.00449163984025276,-0.005676206554956923
pcm_fftMag_mfcc_sma[13]_minPos,-0.003143191707300325,0.023889105782041745
pcm_fftMag_mfcc_sma[13]_amean,-0.015018992786015423,-0.018293115350607726
pcm_fftMag_mfcc_sma[13]_linregc1,0.0017405316028182704,0.006496469114025878
pcm_fftMag_mfcc_sma[13]_linregc2,-0.016090263923362047,-0.022229864011796666
pcm_fftMag_mfcc_sma[13]_linregerrA,0.04106836619278559,0.00885865673975381
pcm_fftMag_mfcc_sma[13]_linregerrQ,0.036409046066830375,0.010985205512721353
pcm_fftMag_mfcc_sma[13]_stddev,0.03857399334402593,0.009203689455452467
pcm_fftMag_mfcc_sma[13]_skewness,0.001158929799572837,-0.00038496737676265385
pcm_fftMag_mfcc_sma[13]_kurtosis,-0.004807331630569531,0.009447475610340858
pcm_fftMag_mfcc_sma[13]_quartile1,-0.023682970364615502,-0.018033635841809472
pcm_fftMag_mfcc_sma[13]_quartile2,-0.017292398823150805,-0.021504061250003058
pcm_fftMag_mfcc_sma[13]_quartile3,-0.0026866832341029467,-0.01686326084335098
pcm_fftMag_mfcc_sma[13]_iqr1-2,0.03973259175295862,0.006121138908826923
pcm_fftMag_mfcc_sma[13]_iqr2-3,0.04118676890434313,0.00797238708793272
pcm_fftMag_mfcc_sma[13]_iqr1-3,0.04046630904468905,0.007066051444314337
pcm_fftMag_mfcc_sma[13]_percentile1.0,-0.02814904414206295,-0.016148762808011318
pcm_fftMag_mfcc_sma[13]_percentile99.0,0.016745421777889787,-0.0042180440040725945
pcm_fftMag_mfcc_sma[13]_pctlrange0-1,0.03368870758371912,0.00979615028928889
pcm_fftMag_mfcc_sma[13]_upleveltime75,-0.0008312454694175474,0.012697891207766246
pcm_fftMag_mfcc_sma[13]_upleveltime90,0.006641865981667033,0.006248000654232706
