modality,target_type,split,feature_selection,cross_validation,sampling,model,num_features,auc,f1,accuracy,precision,sensitivity,specificity,true_positive,false_positive,true_negative,false_negative
audio_open,phq,10,chi2,loo,regular_oversampling,NB,1,0.6770186335403727,0.6315789473684211,0.6818181818181818,0.7058823529411765,0.5714285714285714,0.782608695652174,12,5,18,9
audio_open,phq,10,chi2,loo,regular_oversampling,LR,1,0.6770186335403727,0.6315789473684211,0.6818181818181818,0.7058823529411765,0.5714285714285714,0.782608695652174,12,5,18,9
audio_open,phq,10,chi2,loo,regular_oversampling,SVC1,1,0.6273291925465838,0.5294117647058824,0.6363636363636364,0.6923076923076923,0.42857142857142855,0.8260869565217391,9,4,19,12
audio_open,phq,10,chi2,loo,regular_oversampling,SVC2,1,0.6987577639751552,0.6486486486486486,0.7045454545454546,0.75,0.5714285714285714,0.8260869565217391,12,4,19,9
audio_open,phq,10,chi2,loo,regular_oversampling,XG,1,0.681159420289855,0.6666666666666666,0.6818181818181818,0.6666666666666666,0.6666666666666666,0.6956521739130435,14,7,16,7
audio_open,phq,10,chi2,loo,regular_oversampling,kNN3,1,0.6790890269151139,0.6500000000000001,0.6818181818181818,0.6842105263157895,0.6190476190476191,0.7391304347826086,13,6,17,8
audio_open,phq,10,chi2,loo,regular_oversampling,RF,1,0.681159420289855,0.6666666666666666,0.6818181818181818,0.6666666666666666,0.6666666666666666,0.6956521739130435,14,7,16,7
audio_open,phq,10,chi2,loo,regular_oversampling,NB,2,0.5921325051759835,0.5909090909090909,0.5909090909090909,0.5652173913043478,0.6190476190476191,0.5652173913043478,13,10,13,8
audio_open,phq,10,chi2,loo,regular_oversampling,LR,2,0.6356107660455487,0.6190476190476191,0.6363636363636364,0.6190476190476191,0.6190476190476191,0.6521739130434783,13,8,15,8
audio_open,phq,10,chi2,loo,regular_oversampling,SVC1,2,0.5144927536231884,0.4,0.5227272727272727,0.5,0.3333333333333333,0.6956521739130435,7,7,16,14
audio_open,phq,10,chi2,loo,regular_oversampling,SVC2,2,0.6532091097308489,0.5945945945945946,0.6590909090909091,0.6875,0.5238095238095238,0.782608695652174,11,5,18,10
audio_open,phq,10,chi2,loo,regular_oversampling,XG,2,0.5641821946169773,0.5128205128205129,0.5681818181818182,0.5555555555555556,0.47619047619047616,0.6521739130434783,10,8,15,11
audio_open,phq,10,chi2,loo,regular_oversampling,kNN3,2,0.49689440993788825,0.45,0.5,0.47368421052631576,0.42857142857142855,0.5652173913043478,9,10,13,12
audio_open,phq,10,chi2,loo,regular_oversampling,RF,2,0.4772256728778468,0.46511627906976744,0.4772727272727273,0.45454545454545453,0.47619047619047616,0.4782608695652174,10,12,11,11
audio_open,phq,10,chi2,loo,regular_oversampling,NB,3,0.37267080745341613,0.4615384615384615,0.36363636363636365,0.3870967741935484,0.5714285714285714,0.17391304347826086,12,19,4,9
audio_open,phq,10,chi2,loo,regular_oversampling,LR,3,0.546583850931677,0.5454545454545454,0.5454545454545454,0.5217391304347826,0.5714285714285714,0.5217391304347826,12,11,12,9
audio_open,phq,10,chi2,loo,regular_oversampling,SVC1,3,0.5186335403726708,0.4615384615384615,0.5227272727272727,0.5,0.42857142857142855,0.6086956521739131,9,9,14,12
audio_open,phq,10,chi2,loo,regular_oversampling,SVC2,3,0.5641821946169773,0.5128205128205129,0.5681818181818182,0.5555555555555556,0.47619047619047616,0.6521739130434783,10,8,15,11
audio_open,phq,10,chi2,loo,regular_oversampling,XG,3,0.5445134575569358,0.5238095238095238,0.5454545454545454,0.5238095238095238,0.5238095238095238,0.5652173913043478,11,10,13,10
audio_open,phq,10,chi2,loo,regular_oversampling,kNN3,3,0.5838509316770186,0.5,0.5909090909090909,0.6,0.42857142857142855,0.7391304347826086,9,6,17,12
audio_open,phq,10,chi2,loo,regular_oversampling,RF,3,0.5641821946169773,0.5128205128205129,0.5681818181818182,0.5555555555555556,0.47619047619047616,0.6521739130434783,10,8,15,11
audio_open,phq,10,chi2,loo,regular_oversampling,NB,4,0.44824016563147,0.576271186440678,0.4318181818181818,0.4473684210526316,0.8095238095238095,0.08695652173913043,17,21,2,4
audio_open,phq,10,chi2,loo,regular_oversampling,LR,4,0.546583850931677,0.5454545454545454,0.5454545454545454,0.5217391304347826,0.5714285714285714,0.5217391304347826,12,11,12,9
audio_open,phq,10,chi2,loo,regular_oversampling,SVC1,4,0.4989648033126294,0.47619047619047616,0.5,0.47619047619047616,0.47619047619047616,0.5217391304347826,10,11,12,11
audio_open,phq,10,chi2,loo,regular_oversampling,SVC2,4,0.5227743271221532,0.5116279069767442,0.5227272727272727,0.5,0.5238095238095238,0.5217391304347826,11,11,12,10
audio_open,phq,10,chi2,loo,regular_oversampling,XG,4,0.5900621118012422,0.5714285714285714,0.5909090909090909,0.5714285714285714,0.5714285714285714,0.6086956521739131,12,9,14,9
audio_open,phq,10,chi2,loo,regular_oversampling,kNN3,4,0.5207039337474121,0.4878048780487805,0.5227272727272727,0.5,0.47619047619047616,0.5652173913043478,10,10,13,11
audio_open,phq,10,chi2,loo,regular_oversampling,RF,4,0.546583850931677,0.5454545454545454,0.5454545454545454,0.5217391304347826,0.5714285714285714,0.5217391304347826,12,11,12,9
audio_open,phq,10,chi2,loo,regular_oversampling,NB,5,0.4917184265010352,0.5964912280701755,0.4772727272727273,0.4722222222222222,0.8095238095238095,0.17391304347826086,17,19,4,4
audio_open,phq,10,chi2,loo,regular_oversampling,LR,5,0.6118012422360248,0.5853658536585366,0.6136363636363636,0.6,0.5714285714285714,0.6521739130434783,12,8,15,9
