,0,1,2,3,4,5,6,7,8,9
pcm_loudness_sma_maxPos,0.0031291252390326396,0.003024725117363124,0.031315532426261096,0.010152675010731306,-0.06487684134896961,0.006273734560557898,-0.025181520900094043,-0.07138013558883222,0.007228281506608982,0.03865104526039443
pcm_loudness_sma_minPos,0.0069698872634697305,-0.006222342348352697,-0.014872692372457343,0.004803646187580551,0.01941500891125381,-0.019926964461497318,0.016902601176221797,0.002710516460302268,-0.02134135418122152,0.02437424075008719
pcm_loudness_sma_amean,0.020128606825626342,0.005987331066926094,0.03774608397335289,-0.051359230351506927,-0.02907716821171972,-0.02008297433774012,-0.006272544866941702,-0.03085287331222056,0.04159826391802945,-0.006110844435371728
pcm_loudness_sma_linregc1,-0.010394861202745029,0.006004887675138218,0.009332414937224516,-0.00764634135027096,-0.05125520424411017,-0.011868071320238902,-0.03733000370606413,-0.02389116404828684,0.03443171453517603,0.036332331927656614
pcm_loudness_sma_linregc2,0.022741791122659283,0.0018987649353568612,0.025624715035271407,-0.03631163251496713,0.00011591254488573897,-0.009196273910681974,0.010301763325502037,-0.009514268681824192,0.021339068592538132,-0.020011250139749828
pcm_loudness_sma_linregerrA,0.026751366242418455,0.005846519866969079,0.02192217228877313,-0.014228387436917818,-0.02950263333997724,-0.013393906781937956,0.011449886915552068,-0.022583559546097084,0.023510756052320076,-0.004804181977074539
pcm_loudness_sma_linregerrQ,0.02022401152766028,0.0024832632380897873,0.018226733282267964,-0.005503642957178413,-0.017360143349941633,-0.011820777328166351,0.006988099133166048,-0.015382540051749988,0.024219682874644648,0.0005167383028099134
pcm_loudness_sma_stddev,0.025155335503543996,0.007506125549485747,0.023842709991561108,-0.012748522981778993,-0.02499495722328506,-0.016807556735628296,0.014653941105931129,-0.016091071372474328,0.0309671362165925,-0.005893445003107074
pcm_loudness_sma_skewness,-0.02077975219314256,-0.004087028033660305,-0.002822753445153205,0.031848581063169915,0.036209390435143304,0.00020393285963160314,0.01868743129940656,0.06027827834779579,0.011545588067435174,-0.014044340359548515
pcm_loudness_sma_kurtosis,-0.01942979187345104,-0.0034902185021957097,0.0016207055189405703,0.02359887688161706,0.03357423349134669,-0.0019639701524088995,0.01811187342019678,0.05379677029881808,0.011324890249585735,-0.019663967623926033
pcm_loudness_sma_quartile1,-0.014271529489183527,0.0041589184456877655,0.05073345247185593,-0.09128125099569102,-0.0072959589373848745,-0.012195051881108329,-0.045495115621931904,-0.022008693723797913,0.05120669301666921,-0.0014828332775067257
pcm_loudness_sma_quartile2,0.013102460552037174,0.005196024212011578,0.036295753605338404,-0.06930294813193573,-0.01872998705323542,-0.027985686347089072,-0.014226635512562437,-0.023865572339843988,0.047052895640335685,-0.01298658427245794
pcm_loudness_sma_quartile3,0.023421451390239007,0.0040601380811749735,0.028300782114219974,-0.035262103726813335,-0.030607297723319365,-0.014017800312469717,0.00023699383876755938,-0.033845072094200235,0.02475605004351723,-0.005888586288577166
pcm_loudness_sma_iqr1-2,0.03223121799801003,0.004912750080888737,0.016939686436466594,-0.036823885009239284,-0.02387653716599765,-0.034638658461488274,0.013885027111806262,-0.020234978141659074,0.033631672166620184,-0.019420928221301467
pcm_loudness_sma_iqr2-3,0.025919850547147624,0.0026399457408587787,0.01835242567860964,-0.007608325387970314,-0.0328535307156867,-0.0027485312724309075,0.0093613028813626,-0.03433015657902319,0.006356510929362793,-0.0003749290361566904
pcm_loudness_sma_iqr1-3,0.02787866186557031,0.0033072250692685622,0.01805148790595286,-0.016035915864652493,-0.03046436770854338,-0.011915999662508179,0.010712816421856728,-0.030480587827595666,0.014220128546154523,-0.00584287050251364
pcm_loudness_sma_percentile1.0,-0.023224299508008712,-0.051672713431275455,0.010217259277962338,-0.06657265739246869,-0.0013493241676771637,-0.013354437181034174,0.0068201047107298,-0.019899320278452263,0.04864134560866159,0.02320738395998411
pcm_loudness_sma_percentile99.0,0.02264648924195612,0.009551777307952815,0.032631294953769,-0.025383611304168868,-0.020543616779789223,-0.021045010336647792,0.01790678919578321,0.0003871216573184675,0.05140766592837156,-0.007460013578519335
pcm_loudness_sma_pctlrange0-1,0.023941098435241732,0.012337497727349355,0.03216054884591469,-0.02188204319553828,-0.020519103406966336,-0.020379576669672654,0.01758356994329391,0.0014522771009569792,0.04892545806105694,-0.00871849872204174
pcm_loudness_sma_upleveltime75,-0.0010695402906041314,-0.009676567568693856,0.017887249355633964,-0.015632081932704732,-0.00959934972240213,-0.018267172847611354,0.0098377321959098,-0.03934648498397303,-0.025539183812353868,-0.029681819089489865
pcm_loudness_sma_upleveltime90,-0.006909471749060531,-0.008035065443435283,0.020504571568191347,-0.015296318524491533,0.00028815094451271114,-0.02869382268273102,0.029111185607012067,-0.032043372961879944,-0.03020100365647585,-0.027851463480744645
pcm_fftMag_mfcc_sma[0]_maxPos,0.0030200385036283175,0.0061840028094779665,0.000693235215607361,-0.001583526925593945,-0.020202523820510195,-0.06789730163565973,-0.04834374847971049,-0.05320841543584764,-0.04421707339562576,0.04800962731792186
pcm_fftMag_mfcc_sma[0]_minPos,0.004747463116748111,6.967498602233869e-05,-0.016720529864786133,-0.0037411296240012835,0.0026305147544786606,-0.014410842272241169,0.018409600212197324,-0.004320713097383879,-0.019278060146680955,0.005361218387911352
pcm_fftMag_mfcc_sma[0]_amean,0.0037476064347799886,0.007866901621545233,0.05194957590391773,-0.07039683391401931,-0.025792936639951056,-0.027576682726837807,-0.024307449019193596,-0.008374133753795672,0.006262470444329618,-0.00926962733939433
