modality,target_type,split,feature_selection,cross_validation,sampling,model,num_features,auc,f1,accuracy,precision,sensitivity,specificity,true_positive,false_positive,true_negative,false_negative
emu_audio_open_cleaned_gender,gad,10,etc,loo,regular_oversampling,NB,1,0.8198924731182796,0.7692307692307692,0.8163265306122449,0.7142857142857143,0.8333333333333334,0.8064516129032258,15,6,25,3
emu_audio_open_cleaned_gender,gad,10,etc,loo,regular_oversampling,LR,1,0.8799283154121863,0.8421052631578948,0.8775510204081632,0.8,0.8888888888888888,0.8709677419354839,16,4,27,2
emu_audio_open_cleaned_gender,gad,10,etc,loo,regular_oversampling,SVC1,1,0.8682795698924731,0.8333333333333334,0.8775510204081632,0.8333333333333334,0.8333333333333334,0.9032258064516129,15,3,28,3
emu_audio_open_cleaned_gender,gad,10,etc,loo,regular_oversampling,SVC2,1,0.8521505376344086,0.8108108108108109,0.8571428571428571,0.7894736842105263,0.8333333333333334,0.8709677419354839,15,4,27,3
emu_audio_open_cleaned_gender,gad,10,etc,loo,regular_oversampling,XG,1,0.7526881720430106,0.6857142857142857,0.7755102040816326,0.7058823529411765,0.6666666666666666,0.8387096774193549,12,5,26,6
emu_audio_open_cleaned_gender,gad,10,etc,loo,regular_oversampling,kNN3,1,0.8360215053763442,0.7894736842105262,0.8367346938775511,0.75,0.8333333333333334,0.8387096774193549,15,5,26,3
emu_audio_open_cleaned_gender,gad,10,etc,loo,regular_oversampling,RF,1,0.7804659498207887,0.7222222222222222,0.7959183673469388,0.7222222222222222,0.7222222222222222,0.8387096774193549,13,5,26,5
emu_audio_open_cleaned_gender,gad,10,etc,loo,regular_oversampling,NB,2,0.8198924731182796,0.7692307692307692,0.8163265306122449,0.7142857142857143,0.8333333333333334,0.8064516129032258,15,6,25,3
emu_audio_open_cleaned_gender,gad,10,etc,loo,regular_oversampling,LR,2,0.8360215053763442,0.7894736842105262,0.8367346938775511,0.75,0.8333333333333334,0.8387096774193549,15,5,26,3
emu_audio_open_cleaned_gender,gad,10,etc,loo,regular_oversampling,SVC1,2,0.8682795698924731,0.8333333333333334,0.8775510204081632,0.8333333333333334,0.8333333333333334,0.9032258064516129,15,3,28,3
emu_audio_open_cleaned_gender,gad,10,etc,loo,regular_oversampling,SVC2,2,0.8799283154121863,0.8421052631578948,0.8775510204081632,0.8,0.8888888888888888,0.8709677419354839,16,4,27,2
emu_audio_open_cleaned_gender,gad,10,etc,loo,regular_oversampling,XG,2,0.8360215053763442,0.7894736842105262,0.8367346938775511,0.75,0.8333333333333334,0.8387096774193549,15,5,26,3
emu_audio_open_cleaned_gender,gad,10,etc,loo,regular_oversampling,kNN3,2,0.8243727598566308,0.7777777777777778,0.8367346938775511,0.7777777777777778,0.7777777777777778,0.8709677419354839,14,4,27,4
emu_audio_open_cleaned_gender,gad,10,etc,loo,regular_oversampling,RF,2,0.8243727598566308,0.7777777777777778,0.8367346938775511,0.7777777777777778,0.7777777777777778,0.8709677419354839,14,4,27,4
emu_audio_open_cleaned_gender,gad,10,etc,loo,regular_oversampling,NB,3,0.8082437275985663,0.7567567567567567,0.8163265306122449,0.7368421052631579,0.7777777777777778,0.8387096774193549,14,5,26,4
emu_audio_open_cleaned_gender,gad,10,etc,loo,regular_oversampling,LR,3,0.8198924731182796,0.7692307692307692,0.8163265306122449,0.7142857142857143,0.8333333333333334,0.8064516129032258,15,6,25,3
