modality,target_type,split,feature_selection,cross_validation,sampling,model,num_features,auc,f1,accuracy,precision,sensitivity,specificity,true_positive,false_positive,true_negative,false_negative
moodable_audio_closed_uncleaned,phq,10,pca,loo,regular_oversampling,NB,1,0.5743177387914229,0.512396694214876,0.5461538461538461,0.6888888888888889,0.40789473684210525,0.7407407407407407,93,42,120,135
moodable_audio_closed_uncleaned,phq,10,pca,loo,regular_oversampling,LR,1,0.5436972059779077,0.5472636815920398,0.5333333333333333,0.632183908045977,0.4824561403508772,0.6049382716049383,110,64,98,118
moodable_audio_closed_uncleaned,phq,10,pca,loo,regular_oversampling,SVC1,1,0.5569363222871995,0.42900302114803623,0.5153846153846153,0.6893203883495146,0.31140350877192985,0.8024691358024691,71,32,130,157
moodable_audio_closed_uncleaned,phq,10,pca,loo,regular_oversampling,SVC2,1,0.5389863547758285,0.5117493472584856,0.5205128205128206,0.632258064516129,0.4298245614035088,0.6481481481481481,98,57,105,130
moodable_audio_closed_uncleaned,phq,10,pca,loo,regular_oversampling,XG,1,0.527046783625731,0.6083150984682714,0.541025641025641,0.6069868995633187,0.6096491228070176,0.4444444444444444,139,90,72,89
moodable_audio_closed_uncleaned,phq,10,pca,loo,regular_oversampling,kNN3,1,0.5592917478882392,0.6118721461187215,0.5641025641025641,0.638095238095238,0.5877192982456141,0.5308641975308642,134,76,86,94
moodable_audio_closed_uncleaned,phq,10,pca,loo,regular_oversampling,RF,1,0.4992690058479532,0.5965665236051502,0.517948717948718,0.5840336134453782,0.6096491228070176,0.3888888888888889,139,99,63,89
moodable_audio_closed_uncleaned,phq,10,pca,loo,regular_oversampling,NB,2,0.5534437946718648,0.5408163265306123,0.5384615384615384,0.6463414634146342,0.4649122807017544,0.6419753086419753,106,58,104,122
moodable_audio_closed_uncleaned,phq,10,pca,loo,regular_oversampling,LR,2,0.5692820012995452,0.5561224489795918,0.5538461538461539,0.6646341463414634,0.4780701754385965,0.6604938271604939,109,55,107,119
moodable_audio_closed_uncleaned,phq,10,pca,loo,regular_oversampling,SVC1,2,0.5477582846003899,0.5271317829457365,0.5307692307692308,0.6415094339622641,0.4473684210526316,0.6481481481481481,102,57,105,126
moodable_audio_closed_uncleaned,phq,10,pca,loo,regular_oversampling,SVC2,2,0.5670890188434048,0.5524296675191815,0.5512820512820513,0.6625766871165644,0.47368421052631576,0.6604938271604939,108,55,107,120
