modality,target_type,split,feature_selection,cross_validation,sampling,model,num_features,auc,f1,accuracy,precision,sensitivity,specificity,true_positive,false_positive,true_negative,false_negative
emu_audio_closed_cleaned_gender,gad,10,chi2,loo,regular_oversampling,NB,1,0.7523809523809524,0.6956521739130435,0.75,0.64,0.7619047619047619,0.7428571428571429,16,9,26,5
emu_audio_closed_cleaned_gender,gad,10,chi2,loo,regular_oversampling,LR,1,0.8571428571428572,0.8181818181818182,0.8571428571428571,0.782608695652174,0.8571428571428571,0.8571428571428571,18,5,30,3
emu_audio_closed_cleaned_gender,gad,10,chi2,loo,regular_oversampling,SVC1,1,0.8714285714285714,0.8372093023255814,0.875,0.8181818181818182,0.8571428571428571,0.8857142857142857,18,4,31,3
emu_audio_closed_cleaned_gender,gad,10,chi2,loo,regular_oversampling,SVC2,1,0.8714285714285714,0.8372093023255814,0.875,0.8181818181818182,0.8571428571428571,0.8857142857142857,18,4,31,3
emu_audio_closed_cleaned_gender,gad,10,chi2,loo,regular_oversampling,XG,1,0.7857142857142858,0.7317073170731706,0.8035714285714286,0.75,0.7142857142857143,0.8571428571428571,15,5,30,6
emu_audio_closed_cleaned_gender,gad,10,chi2,loo,regular_oversampling,kNN3,1,0.7952380952380952,0.7441860465116279,0.8035714285714286,0.7272727272727273,0.7619047619047619,0.8285714285714286,16,6,29,5
emu_audio_closed_cleaned_gender,gad,10,chi2,loo,regular_oversampling,RF,1,0.8,0.7500000000000001,0.8214285714285714,0.7894736842105263,0.7142857142857143,0.8857142857142857,15,4,31,6
emu_audio_closed_cleaned_gender,gad,10,chi2,loo,regular_oversampling,NB,2,0.6285714285714286,0.5,0.6785714285714286,0.6,0.42857142857142855,0.8285714285714286,9,6,29,12
emu_audio_closed_cleaned_gender,gad,10,chi2,loo,regular_oversampling,LR,2,0.8476190476190476,0.8095238095238095,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8857142857142857,17,4,31,4
emu_audio_closed_cleaned_gender,gad,10,chi2,loo,regular_oversampling,SVC1,2,0.8714285714285714,0.8372093023255814,0.875,0.8181818181818182,0.8571428571428571,0.8857142857142857,18,4,31,3
emu_audio_closed_cleaned_gender,gad,10,chi2,loo,regular_oversampling,SVC2,2,0.8476190476190476,0.8095238095238095,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8857142857142857,17,4,31,4
emu_audio_closed_cleaned_gender,gad,10,chi2,loo,regular_oversampling,XG,2,0.7619047619047619,0.7,0.7857142857142857,0.7368421052631579,0.6666666666666666,0.8571428571428571,14,5,30,7
emu_audio_closed_cleaned_gender,gad,10,chi2,loo,regular_oversampling,kNN3,2,0.8095238095238095,0.7619047619047619,0.8214285714285714,0.7619047619047619,0.7619047619047619,0.8571428571428571,16,5,30,5
emu_audio_closed_cleaned_gender,gad,10,chi2,loo,regular_oversampling,RF,2,0.6904761904761906,0.5945945945945946,0.7321428571428571,0.6875,0.5238095238095238,0.8571428571428571,11,5,30,10
emu_audio_closed_cleaned_gender,gad,10,chi2,loo,regular_oversampling,NB,3,0.4476190476190477,0.13333333333333333,0.5357142857142857,0.2222222222222222,0.09523809523809523,0.8,2,7,28,19
emu_audio_closed_cleaned_gender,gad,10,chi2,loo,regular_oversampling,LR,3,0.8571428571428572,0.8181818181818182,0.8571428571428571,0.782608695652174,0.8571428571428571,0.8571428571428571,18,5,30,3
