,0,1,2,3,4,5,6,7,8,9
pcm_loudness_sma_maxPos,0.0043780895806236715,-0.010917006769619526,0.02206803040988007,0.02565438356418624,-0.01318835544008619,-0.06459462183802112,0.03288236168402446,-0.06627528296749013,0.07959521088613285,0.061578797879066234
pcm_loudness_sma_minPos,0.005985605318457662,0.009055155391375264,-0.011095137256008325,-0.0012652216591515185,0.004620289804013957,0.03083051126893937,0.014619600018589664,0.007275684775689563,0.00381799447859485,-0.0018504582701144646
pcm_loudness_sma_amean,0.01950610841667432,-0.0064758003801567345,0.038808291841629795,-0.014725962832356745,0.020672991164846322,-0.029524644381010746,0.009703014613730902,0.012794862968398848,0.027189337531376843,-0.0015157567429654787
pcm_loudness_sma_linregc1,-0.004526898215880836,-0.0023304899904226105,0.025750926425844065,0.0036444419805353573,0.014791635248405158,-0.059023312475180466,0.03572470219374306,-0.01792240699853043,0.0065115258953052845,0.04563547664380255
pcm_loudness_sma_linregc2,0.024939879563934175,-0.005963659669564169,0.03433916618240575,-0.01661984053091121,0.018506243243636204,-0.010205744132616124,-0.003061386246402658,0.018408470821226285,0.025047333036990443,-0.01917459408759312
pcm_loudness_sma_linregerrA,0.0318512155033243,-0.00542356187712446,0.02842703529934554,0.0018028092913493074,0.010442752926504536,-0.030578452514803487,0.012943691933473486,0.008675180910066988,0.03119359108216372,-0.010158354252495432
pcm_loudness_sma_linregerrQ,0.024129231283603683,0.0011360262491489743,0.03208213630904423,0.008189159113272294,0.023390160725007263,-0.015836863466524492,0.011350389222482356,-0.0009355130045042034,0.02415725346217271,-0.014790334457074054
pcm_loudness_sma_stddev,0.02970189102323685,-0.006218076318766346,0.028178746927968616,0.0049220058574654295,0.010925622613563038,-0.02584686831782819,0.012451657472126032,0.015466978131495559,0.031194871165720606,-0.015778127183413346
pcm_loudness_sma_skewness,-0.024017264076715485,0.023348315580548642,-0.014849724088942803,0.038999062941968046,0.009327214693319173,0.033498594116738806,-0.014931526752721757,0.022163509906095488,-0.0027050105812332897,-0.053152254961598096
pcm_loudness_sma_kurtosis,-0.027325677572588327,0.025666383635621955,-0.010923710142759686,0.04568882147887979,0.01344070435580415,0.038055373427718586,-0.01884078943454316,0.03364956921179786,0.01678330214539048,-0.05881367002812768
pcm_loudness_sma_quartile1,-0.0001747302909591546,-0.01074105493832343,0.055838276108185085,-0.03483899317890778,0.033351255833961375,-0.03191175719603861,0.000983501060975125,0.019743648544135288,0.020438993878492216,0.011748657341123249
pcm_loudness_sma_quartile2,0.014677801098604623,-0.005208828381709433,0.0411914418735799,-0.02091285430940967,0.0276024028438502,-0.023266215538466962,0.010481994494218327,0.016135690276699456,0.024880688154668013,-0.0032780066485933587
pcm_loudness_sma_quartile3,0.024090430957795523,-0.004628419779945469,0.035425678858780986,-0.010642901534416615,0.017905993190371054,-0.030919612852268713,0.010555680212303712,0.006669952087908672,0.029437135226739602,-0.0014703092873461188
pcm_loudness_sma_iqr1-2,0.02661536763706742,-0.0008219227652633572,0.02932482020895041,-0.009772434189634333,0.022884974048781682,-0.016467983268378443,0.01810791178489165,0.013384223823313016,0.028430965044546414,-0.015277103182015878
pcm_loudness_sma_iqr2-3,0.03296135100643794,-0.0033384545913345927,0.023864937401241744,0.003448058936088387,0.0036649511605921954,-0.03674363850602866,0.009243468861501722,-0.006019928696849004,0.031502437786577644,0.0008860217109078871
pcm_loudness_sma_iqr1-3,0.03230242855964123,-0.0024440348710072527,0.02784611939014141,-0.002082655057786177,0.012431554793929682,-0.030174212117883598,0.013686810883762127,0.0019613390176540318,0.032228361282213805,-0.006204716231513064
pcm_loudness_sma_percentile1.0,-0.005901208114602933,0.032416837916564904,0.050317000964473065,-0.04832909736360744,0.020690914266247945,-0.011844268801365458,0.011986552744117791,-0.0013701343037077496,0.01682517076337777,0.007365045177160549
pcm_loudness_sma_percentile99.0,0.023399718018937612,-0.007279401725058968,0.030715088146392074,0.0016287110577323362,0.01228244355179241,-0.022096895486620544,0.00620311965976461,0.03148531917145413,0.02951251677030209,-0.02302935342826925
pcm_loudness_sma_pctlrange0-1,0.025272403937424946,-0.009841934481245828,0.02946411499830139,0.00476612263529948,0.011721475485174363,-0.022726457169578374,0.005757071381642906,0.033574273909039935,0.030336632133981585,-0.025005509604840128
pcm_loudness_sma_upleveltime75,0.0053252432354341395,0.007656136202737845,0.04452112386027146,-0.003589660148226545,0.018811734341672926,-0.007184349524089816,0.021467712305781057,0.000489927179181479,0.04749838389857278,-0.001873812054703187
pcm_loudness_sma_upleveltime90,0.001540815967616898,0.010162009188552526,0.04109518017528675,-0.003854552677781817,0.023196337396906432,-0.0012051226262281916,0.027392156411266456,0.0030110661337399243,0.04289573371042689,-0.021152254772983693
pcm_fftMag_mfcc_sma[0]_maxPos,0.0017970476996366446,0.0023098962320805562,-0.016755335348516004,-0.007743375417891572,0.00998241256070056,-0.033426619409398665,0.09400633332604125,-0.033647148860157496,0.010988037289755209,0.05939140961121249
pcm_fftMag_mfcc_sma[0]_minPos,-0.0047784812005038264,0.02553449241456595,-0.018902930377965903,0.03285117031054409,0.02023976418837724,0.0032124614355257108,-0.006565144479434035,0.04940299568450901,0.041823286715807366,-0.012389439356725564
pcm_fftMag_mfcc_sma[0]_amean,0.010616909502125155,-0.020757790215633162,0.05084696863354519,-0.03900822143366711,0.00759011871782526,-0.04756663701960284,0.015302882593421895,0.03806958411399842,0.008501528818753967,-0.0021119685298507662
