,0,1,2,3,4,5,6,7,8,9
pcm_loudness_sma_maxPos,0.0031207285028177247,0.0030467756024930705,0.03142608081139337,0.010209493473249336,-0.0649421019963186,0.005603821055746304,-0.025242542866696933,-0.07109134295724238,0.007711268095607375,0.038738779734755105
pcm_loudness_sma_minPos,0.006970726008325439,-0.006242679856663992,-0.01486510762909899,0.004733243956603282,0.019566021520713444,-0.019779381504014724,0.016963776530843973,0.002660046439606814,-0.02119929265708029,0.024506359422003996
pcm_loudness_sma_amean,0.020137348000538135,0.006019019960581323,0.03791217386675954,-0.0514527945254062,-0.029152663449809137,-0.020339787931363318,-0.006266261561681105,-0.03075323792072922,0.041596029411589096,-0.006936169883644125
pcm_loudness_sma_linregc1,-0.010385482152243794,0.006005928662574371,0.009296813184049521,-0.007567590051030727,-0.05111558548199183,-0.012430113967944368,-0.0369818982059694,-0.023407898989235305,0.035316931341983694,0.03673361015599708
pcm_loudness_sma_linregc2,0.022789707899701576,0.0019167852588060001,0.02572791853257582,-0.03645789431640876,5.746337805444372e-05,-0.009067217849829794,0.010276447346867066,-0.009589873711456753,0.02099874328190638,-0.020954370227839372
pcm_loudness_sma_linregerrA,0.026812345413195392,0.005894990842478959,0.022027476828059358,-0.014269977498203208,-0.029581358353359566,-0.013552263170728449,0.011554355702355534,-0.022593104098613842,0.023379653931643592,-0.005516772083547962
pcm_loudness_sma_linregerrQ,0.020204675028979862,0.0024822300058793653,0.018295633264397402,-0.005482668567550067,-0.017360885066981503,-0.011875207492920814,0.006950726848458729,-0.015423625579241448,0.02396519651969722,-0.00029292480487692093
pcm_loudness_sma_stddev,0.025150400026771005,0.007509910840389196,0.023921760608406183,-0.01271022133853227,-0.024976166587783205,-0.016876812856132243,0.014713840190375804,-0.016077420490148372,0.030757369421625328,-0.006649325630415571
pcm_loudness_sma_skewness,-0.02076841376569564,-0.004061385897729249,-0.00295431589431495,0.03176552389591289,0.03631882822529763,0.0006447477972205993,0.018741716893750652,0.06015830631443848,0.011257842419541439,-0.014533618969813686
pcm_loudness_sma_kurtosis,-0.019426210628807165,-0.0034665471732931424,0.0015558853457670963,0.023580250222635706,0.03365364650854509,-0.0015649106370476532,0.018094881144788494,0.05369088501003561,0.01096526843455296,-0.020216127312951596
pcm_loudness_sma_quartile1,-0.01430901070359344,0.004170703007206791,0.05081149140159874,-0.09122744386927062,-0.007377818111780271,-0.012446854424507228,-0.04538355861750549,-0.021687828912495516,0.05143456747685564,-0.0016862678673010344
pcm_loudness_sma_quartile2,0.013122207902445258,0.0051708785564502585,0.03655325386626702,-0.06944740221958283,-0.018739821697395662,-0.02822880622388057,-0.014024222586566371,-0.023767736835259495,0.04705845179916072,-0.013628673721919556
pcm_loudness_sma_quartile3,0.023382925450985626,0.004027694121172951,0.028456066495482938,-0.03516019813461792,-0.030661513345444084,-0.014262955686471615,0.00029353710960194955,-0.03389126130348269,0.024501274495398143,-0.006460675193635891
pcm_loudness_sma_iqr1-2,0.032212381983753424,0.004895148211281611,0.017098591727894224,-0.03681956790195608,-0.0238817028830056,-0.034684560125116476,0.013984528694679988,-0.02019399494222924,0.033204640168483755,-0.02037542881126479
pcm_loudness_sma_iqr2-3,0.0259247951974914,0.0026462996886270967,0.018447876625730282,-0.007616185827166682,-0.03298985225345356,-0.002902268586053222,0.009290009316227735,-0.03441735662880552,0.006217842801886541,-0.0007236460399065624
pcm_loudness_sma_iqr1-3,0.02789610906673472,0.003334796354004399,0.018143115355073684,-0.016051058226039513,-0.03052787400574694,-0.012024047417103933,0.010772279987516375,-0.030556879437286976,0.013972383101179361,-0.006390157097155229
pcm_loudness_sma_percentile1.0,-0.023231765495949734,-0.051745175511502255,0.010262512363156808,-0.06662734480814524,-0.0012991972839273632,-0.013241981170145278,0.006969371916628687,-0.019620335681235796,0.0491735216742005,0.022646525643676745
pcm_loudness_sma_percentile99.0,0.02266056156262928,0.009597729969497943,0.03275672327969558,-0.025425032778351328,-0.020525391208168892,-0.02109763412644761,0.018039123079797208,0.0005473520592371354,0.05107928569879921,-0.008518374979378636
pcm_loudness_sma_pctlrange0-1,0.023955660029426343,0.012426357917027273,0.0322748241689785,-0.021928080686607777,-0.020451770429387662,-0.020344482054346316,0.01777161171932053,0.0016741419966787602,0.04860986611408479,-0.00968975204859735
pcm_loudness_sma_upleveltime75,-0.0010505654534595438,-0.009706198137325801,0.017912214503730844,-0.015588710894241983,-0.009506514430638654,-0.01822198264339953,0.00986498149931354,-0.039333004321343165,-0.025583865988678657,-0.029073388576512375
pcm_loudness_sma_upleveltime90,-0.006902239547572157,-0.00804492285482631,0.02049602525908773,-0.015307234557886724,0.0004965313977671405,-0.028581394796225863,0.029266605034939476,-0.03213968767331787,-0.03018891135008781,-0.027214124326020318
pcm_fftMag_mfcc_sma[0]_maxPos,0.003017423215402019,0.006152226977931869,0.0007187414814707218,-0.0015665908316264223,-0.019825954032641094,-0.06834311733022418,-0.047836340748974145,-0.05289750410913406,-0.04323472877042634,0.048615221568130015
pcm_fftMag_mfcc_sma[0]_minPos,0.004750087899630203,5.3471180150025347e-05,-0.01671976618633329,-0.003783496664611097,0.002746204906922394,-0.014342503946816012,0.018489328476274988,-0.004371312865228869,-0.019211316544092538,0.005580218747442456
pcm_fftMag_mfcc_sma[0]_amean,0.0037389660093046983,0.007842504425830104,0.05212540669493309,-0.07031379085340198,-0.025724233918238495,-0.02771582158816761,-0.02413826328851378,-0.008263339841349663,0.00612464171116203,-0.009460459142485987
