,0,1,2,3,4,5,6,7,8,9
pcm_loudness_sma_maxPos,0.020832415180333828,-0.0006490437037113532,-0.0165297566405446,-0.0095042065192356,-0.015601646779159385,0.050336743409559806,-0.01370509098183746,0.056505203133950126,-0.03648294750563514,0.017224606382460206
pcm_loudness_sma_minPos,-0.007104961312801036,0.012285577389131209,-0.014070013196003275,0.004551558202987482,0.027502762028448105,-0.0026480162523692522,0.01433409348902758,0.013520215777317547,-0.008466377256400056,0.019931839488469105
pcm_loudness_sma_amean,-0.007035620657946743,-0.006067162569212266,-0.04071361096924879,0.025016096459143263,-0.09039601745379458,0.011838668482024757,0.0037761614790629617,0.012653154623454555,0.01680894042258186,0.005935318272219958
pcm_loudness_sma_linregc1,0.0069708752043923855,-0.003578201096573886,0.013239132513793994,0.012880404661534724,0.006192016705362772,0.046840712608895725,-0.02348266094011426,0.04579984877119071,-0.03172247025255588,0.03156095865993657
pcm_loudness_sma_linregc2,-0.00815840916660762,-8.170605217837105e-05,-0.029867006077307013,0.01714523765271223,-0.05535245795012479,-0.023200292444245717,0.01659014281812083,-0.023777950134993658,0.036540985629671174,-0.0229370087030059
pcm_loudness_sma_linregerrA,-0.020127027650385237,-0.014772743203525989,-0.034327070860118804,0.010722683587187753,-0.053470561862643776,0.01853984140761593,0.028603154109903807,-0.0014365741967525866,0.02616224019761234,0.006552034355208231
pcm_loudness_sma_linregerrQ,-0.013001519186416783,-0.013977501741087998,-0.022377481164371767,0.009700865945789776,-0.046872873310075135,0.022019767601502236,0.02509850237434817,-0.0019662897048616725,0.028862394585650385,0.012076843252924142
pcm_loudness_sma_stddev,-0.015983472701060722,-0.015935049136862438,-0.0342337061756929,0.004080331631390063,-0.049632511382619614,0.02325622470323283,0.023691219460670758,0.003484607275709984,0.01841018055026175,0.013504327344448881
pcm_loudness_sma_skewness,-0.005539291566257719,-0.006791160155758698,-0.015740202695039653,-0.03657887327150558,0.005055665676833669,0.0014611252802382913,0.008462023197256618,-0.0040100223242115875,-0.011815102414645496,-0.009669157892683003
pcm_loudness_sma_kurtosis,0.00642429075874412,-0.006412681027818098,-0.0006544510606562431,-0.02159092534859034,0.0034758022358213248,0.015433999529443415,-0.0034420722148774396,-0.007936778827760447,-0.0242543353140588,-0.006034881709346822
pcm_loudness_sma_quartile1,0.026733692738159093,0.010967209303874846,-0.03629732388021571,0.029363491970282322,-0.08780049032923783,-0.02113043456832402,-0.040614081333070894,0.015076609121417365,0.0048799679383135395,-0.015779057531793133
pcm_loudness_sma_quartile2,-0.0043855062133067915,0.00455607095980628,-0.018694025486759788,0.04310926055412097,-0.098592014522853,-0.0026842289698014825,-0.01633126783449053,0.020887285073631152,0.006653478783124089,-0.0023639841353077944
pcm_loudness_sma_quartile3,-0.01315708412640797,-0.009691327467619793,-0.03948543342984459,0.022868709860860172,-0.08346154951530135,0.020024169701993885,0.013469176895704264,0.010913200480650654,0.01853238862085981,0.014969304394770882
pcm_loudness_sma_iqr1-2,-0.024437456694793042,-0.0018652576326809857,0.0013687243046190635,0.034998020374565494,-0.06550853249698256,0.011447272144730484,0.0073801382150532405,0.016382543123882237,0.005227850229463906,0.008248116280773063
pcm_loudness_sma_iqr2-3,-0.01429102022630051,-0.016468349714994036,-0.03883705242060136,-0.0021503670159454848,-0.03654536509331322,0.028518411318554836,0.030250008163194127,-0.0014206853309851528,0.019476560135881126,0.02172404819353965
pcm_loudness_sma_iqr1-3,-0.022739271724936817,-0.013986939805918546,-0.030129934750090886,0.014692686199668991,-0.059640205006695764,0.027952346058265614,0.027489928642115125,0.006542380298742039,0.017777517572405765,0.021106684612826707
pcm_loudness_sma_percentile1.0,0.018382327520571333,0.04531264525197935,-0.011621513035806712,0.000647322314541186,-0.040941731632576236,-0.011166552840616472,-0.012846434796094364,-0.009333383009408402,-0.004123600465540685,-0.019429114722720412
pcm_loudness_sma_percentile99.0,-0.013078556849763251,-0.015205229119758176,-0.035837307951025306,0.003941309834749774,-0.054918871396735354,0.019693066177666984,0.017278924682761567,-0.0003106993779502745,0.01650325571634236,0.010909219152160397
pcm_loudness_sma_pctlrange0-1,-0.013963237866313085,-0.01736640789423999,-0.0352885003084402,0.003931099873266432,-0.05288775875234779,0.02027236208036189,0.01781834050556262,0.0001104224608678478,0.016785973557663876,0.011752859307729267
pcm_loudness_sma_upleveltime75,-0.00047928998171421685,0.0076803183079255715,-0.012726399025880233,0.04268096255182316,0.00957231721114604,-0.015309737608137816,0.023089639984602773,0.005703190309920474,0.02615757665637979,-0.007856262600519935
pcm_loudness_sma_upleveltime90,0.004441405761440259,-0.002807138981641846,0.009206970532558633,0.04872959418339614,0.012866185106595351,-0.022295571525162157,0.01042240754858953,-0.01705500780127973,0.057133729902055036,0.013045686155829326
pcm_fftMag_mfcc_sma[0]_maxPos,0.01486699640083121,0.01059022401289561,0.003905716372590217,-0.016120957468395043,0.003417301899204776,0.05717291117270147,-0.02432607321616054,0.052719740745193124,-0.022657069499234586,0.03353515982883712
pcm_fftMag_mfcc_sma[0]_minPos,-0.005463898995395618,0.002480647992789385,0.013470316235626398,-0.0027080473873230737,-0.005027281570867576,0.004773519878255339,-0.00636164486344032,-0.014056195974087736,0.008208858783620215,0.0015195805679580027
pcm_fftMag_mfcc_sma[0]_amean,0.010037621649764197,0.0029368277890472632,-0.05247610481566383,0.017221672161792583,-0.07652851016249719,0.013084186467913457,-0.022216219933070564,-0.014988716422941814,-0.001638566063897579,-0.019331579702305982
