,0,1,2,3,4,5,6,7,8,9
pcm_loudness_sma_maxPos,-0.0033544931472856516,-0.001802719204294337,-0.018274963095527404,0.040100498919845406,0.018511927737802303,0.030796935038432997,-0.042922924768015354,-0.0019508504423807558,0.025535063358577935,-0.027684295528349244
pcm_loudness_sma_minPos,-0.005157075271645593,0.010790526937431032,0.005027112423033855,0.004135611565276668,0.018847112975095455,-0.028478571048843934,0.012005854806711782,0.015145995933374373,-0.0031727602869900144,0.01862428168938356
pcm_loudness_sma_amean,-0.025457455285134746,-0.006999929471699878,-0.01817087451217763,0.017337692923343816,-0.0318244530867693,-0.026972347165191632,-0.05864506255289593,-0.08544430775345974,0.03510700300940988,-0.024188939887942455
pcm_loudness_sma_linregc1,-0.00418294448398458,-0.008685022391368584,0.018353124182390913,0.047551592157101974,-0.013741150875879597,0.02387593879081919,-0.008064991735429714,-0.002772474825524193,-0.010199568364757812,0.004324990304296525
pcm_loudness_sma_linregc2,-0.015131996248441311,0.004734348188726227,-0.020774186767940676,-0.01793201979103122,-0.020214183698214733,-0.041608867630064675,-0.008389386588793402,-0.06597945000164827,-0.001241930478468221,-0.01545089542422677
pcm_loudness_sma_linregerrA,-0.030263853893430056,-0.016600210991544392,-0.004550566983651529,-0.002219910651540007,-0.0014574299818236587,-0.03831035999813182,-0.044022354192733815,-0.06334618711555413,0.012867546409180095,-0.0032520351393698693
pcm_loudness_sma_linregerrQ,-0.017871199158677686,-0.01577067693606184,-0.0024671439410332997,-0.003283206699556296,-2.1876361523070773e-05,-0.02889466550318682,-0.0464188476095099,-0.05525789859093184,0.016193395740524832,0.0003026523189341257
pcm_loudness_sma_stddev,-0.027805326648186985,-0.020427772267030058,-0.0035250480420312234,0.012931894585759746,0.0026564921448704614,-0.02534055882010028,-0.04433399184468879,-0.058994849057113094,0.019318282605682722,-0.005045505356010217
pcm_loudness_sma_skewness,-0.003236712318022847,0.00019571184847704258,-0.014550040638752303,0.004549151571769608,0.04747879229139547,0.019055576075892987,0.019192682592076866,-0.00412155426993079,0.0012827214902306247,-0.00941766316980087
pcm_loudness_sma_kurtosis,0.0031274235986496883,0.004083116310342338,-0.014889084306207695,0.005196334198815583,0.034400415250399254,0.023146038131760287,0.008454666411111138,0.008345730010362632,0.006247585047435365,-0.008073414369725338
pcm_loudness_sma_quartile1,0.0030355341710439497,0.01585082738818989,-0.053218369100963746,0.02269730013008923,-0.05150179912227414,-0.011306670618835111,-0.03318023801861062,-0.08838589622697315,0.04445591776249614,-0.05687030030881796
pcm_loudness_sma_quartile2,-0.02015066647838524,0.007602802086102165,-0.018169193717191258,0.010027918444880018,-0.06313506570880481,-0.01884873045169536,-0.0636727060078917,-0.07934466439793673,0.04840181351656194,-0.025724732959109334
pcm_loudness_sma_quartile3,-0.030592881348220035,-0.012148287851451629,-0.009318276557686186,0.01487636774322269,-0.028012608182771924,-0.030475238223385433,-0.06281962448735016,-0.08020929980566849,0.0297722770840375,-0.01620822361561713
pcm_loudness_sma_iqr1-2,-0.029481480837378036,-0.0009477643406647535,0.013052881585548234,-0.0024225220781012957,-0.049213053740777696,-0.017520354484004005,-0.0629487626144514,-0.045045747705025396,0.0342575721868884,0.005341870495741668
pcm_loudness_sma_iqr2-3,-0.02799350379077029,-0.02370381021542934,0.0011644654499185646,0.013567262898120089,0.010266446873702007,-0.028899360860114052,-0.03898676522782369,-0.05167465288852792,0.003824785386987383,-0.003014958397918879
pcm_loudness_sma_iqr1-3,-0.035372201068448135,-0.018933550316110707,0.006945628201180464,0.009485507422618859,-0.014821507589263629,-0.03053972397169373,-0.05943233351902997,-0.060990647480145724,0.01878982146271132,6.61067752659035e-05
pcm_loudness_sma_percentile1.0,0.010130909467892628,0.05400347007480348,-0.022249611978949323,0.015160548376703649,-0.01777476052314728,0.0004919099557072627,0.002734078127331014,-0.05230623678733604,-0.004959344465798056,-0.04286488081661328
pcm_loudness_sma_percentile99.0,-0.024708577088020284,-0.018023472799820684,-0.011710240004489355,0.01163692955440892,0.005071235266366221,-0.02360114318086291,-0.042433265668237394,-0.06382909416548474,0.023983061289167662,-0.01504043480221627
pcm_loudness_sma_pctlrange0-1,-0.025186507831244882,-0.020493225526928806,-0.01067035562877759,0.010973056448035598,0.005899279608792395,-0.0236560450515884,-0.04262054693680714,-0.061454815160006185,0.024285653519266936,-0.013093019308598826
pcm_loudness_sma_upleveltime75,-0.014840019084762545,-6.740333026336751e-05,0.00966738261832413,0.04766852449516714,-0.04218858964152661,-0.021643912824234286,0.003927087456076614,0.006152799228818101,-0.011027544280198911,0.04196061913792758
pcm_loudness_sma_upleveltime90,-0.009156624696754236,-0.006193109558041479,0.01127001134425436,0.0449906275263412,-0.04246751241858391,0.00629379242758446,0.0006770295099715669,0.007630315277348136,-0.019217362991433052,0.03083419770919115
pcm_fftMag_mfcc_sma[0]_maxPos,0.026808362096693756,0.007622082636845722,0.032596295126269666,0.03485796434834091,0.008069901621505872,0.01536123761776468,-0.03337333663533026,0.01889280104717614,0.04966356154715283,-0.026033945038974805
pcm_fftMag_mfcc_sma[0]_minPos,-0.0033100038718451,0.0028974745320026014,0.007304573328771617,-0.009391459947975666,-0.00519620587870246,0.010495889139120654,-0.009213785648094008,0.006511669874265332,0.010706728778679559,0.0041997781876234675
pcm_fftMag_mfcc_sma[0]_amean,-0.022922983107378277,0.002997135233718762,-0.03672221434421635,0.020527522450205702,-0.010505151527902174,-0.003940553683179495,-0.030306787468308786,-0.04247252060731024,-0.0011784050930361905,-0.03802223470895443
